,teamID,ACC,AGI,ARM,END,G,HND,INT,KAc,KDi,L,Name,OVR,PA,PBl,PF,Pancakes,Player,Pos,RBl,S,SPE,STR,Sacks Allowed,T,TCK,Team,W,WPct
167,3,15,70,15,70,12,50,32,1,1,11,"Newman, M.",65,372,20,182,7,"Newman, M.",RB,20,3,73,56,2,0,20,COL,3,0.214
168,3,1,45,1,60,14,22,60,1,1,11,"Smith, T.",69,372,70,182,35,"Smith, T.",C,70,3,35,77,5,0,37,COL,3,0.214
169,4,1,50,1,60,14,26,55,1,1,1,"Timlin, S.",72,166,74,427,31,"Timlin, S.",C,70,3,45,84,6,0,35,ARI,13,0.929
170,4,15,80,15,72,14,50,40,1,1,1,"Mackworthy, R.",81,166,22,427,16,"Mackworthy, R.",RB,22,3,95,75,7,0,20,ARI,13,0.929
171,4,1,40,1,60,14,20,60,1,1,1,"Schmarchetype, A.",63,166,50,427,27,"Schmarchetype, A.",G,65,3,40,83,2,0,35,ARI,13,0.929
172,4,3,61,3,65,14,28,65,1,1,1,"Pest, T.",83,166,80,427,75,"Pest, T.",T,76,3,50,100,0,0,43,ARI,13,0.929
173,4,1,51,1,64,14,28,64,1,1,1,"Pancake, P.",78,166,70,427,46,"Pancake, P.",G,80,3,44,91,4,0,43,ARI,13,0.929
174,4,1,45,1,70,14,32,65,1,1,1,"Thomas, A.",72,166,70,427,52,"Thomas, A.",T,70,3,50,76,8,0,35,ARI,13,0.929
175,4,1,52,1,65,14,24,60,1,1,1,"Asipi, A.",74,166,72,427,44,"Asipi, A.",G,71,3,40,91,6,0,35,ARI,13,0.929
176,4,1,58,1,65,14,77,50,1,1,1,"Law, C.",76,166,34,427,32,"Law, C.",TE,45,3,70,66,0,0,25,ARI,13,0.929
177,5,1,45,1,60,14,22,70,1,1,6,"Ferguson, D.",70,288,71,406,37,"Ferguson, D.",G,73,3,35,70,7,0,35,OCO,8,0.5710000000000001
178,5,3,68,3,65,14,30,65,3,3,6,"Winchester, A.",84,288,80,406,73,"Winchester, A.",T,77,3,52,100,0,0,45,OCO,8,0.5710000000000001
179,5,15,50,15,65,14,40,30,1,1,6,"Fuller5, Z.",32,288,20,406,3,"Fuller5, Z.",FB,20,3,55,50,2,0,20,OCO,8,0.5710000000000001
180,5,1,45,1,60,14,20,65,1,1,6,"Madlad, B.",68,288,63,406,28,"Madlad, B.",C,69,3,38,80,13,0,35,OCO,8,0.5710000000000001
181,5,1,40,1,60,14,20,60,1,1,6,"Hamilton, C.",68,288,70,406,44,"Hamilton, C.",G,70,3,40,70,6,0,35,OCO,8,0.5710000000000001
182,5,3,60,3,62,14,22,62,3,3,6,"Clegane, G.",82,288,80,406,63,"Clegane, G.",T,80,3,46,94,2,0,41,OCO,8,0.5710000000000001
183,5,15,58,15,65,14,49,30,1,1,6,"Burnsman, E.",66,288,20,406,10,"Burnsman, E.",RB,20,3,90,50,5,0,20,OCO,8,0.5710000000000001
184,5,1,70,1,74,14,25,70,1,1,6,"Wright Jr, G.",90,288,1,406,38,"Wright Jr, G.",DE,1,3,80,90,1,0,80,OCO,8,0.5710000000000001
185,5,15,64,15,80,14,62,40,1,1,6,"Jenkins, L.",78,288,35,406,14,"Jenkins, L.",RB,35,3,85,83,0,0,30,OCO,8,0.5710000000000001
186,6,1,40,1,65,12,65,45,1,1,8,"Basketball2, Z.",52,338,25,292,2,"Basketball2, Z.",TE,25,3,45,40,0,1,30,SJS,5,0.39299999999999996
187,6,1,70,1,71,14,30,71,1,1,8,"Sharpei, V.",83,338,78,292,69,"Sharpei, V.",T,74,3,54,95,11,1,43,SJS,5,0.39299999999999996
188,6,1,71,1,70,14,30,56,1,1,8,"Yates, J.",78,338,73,292,61,"Yates, J.",T,76,3,60,86,3,1,41,SJS,5,0.39299999999999996
189,6,1,50,1,60,14,22,70,1,1,8,"Tech, G.",72,338,72,292,38,"Tech, G.",G,70,3,41,80,7,1,35,SJS,5,0.39299999999999996
190,6,1,50,1,65,14,20,65,1,1,8,"Sharp, B.",70,338,63,292,31,"Sharp, B.",C,70,3,50,76,12,1,42,SJS,5,0.39299999999999996
191,6,15,80,15,73,14,60,30,1,1,8,"Durden, J.",73,338,20,292,26,"Durden, J.",RB,20,3,80,60,3,1,20,SJS,5,0.39299999999999996
192,6,1,45,1,60,14,20,60,1,1,8,"Brownce, B.",66,338,69,292,34,"Brownce, B.",C,68,3,35,68,9,1,35,SJS,5,0.39299999999999996
193,6,15,80,15,70,14,45,36,1,1,8,"Diaz, D.",72,338,25,292,21,"Diaz, D.",RB,25,3,76,75,1,1,20,SJS,5,0.39299999999999996
194,6,1,53,1,65,14,70,45,1,1,8,"Bottles, B.",64,338,42,292,21,"Bottles, B.",TE,42,3,66,45,4,1,25,SJS,5,0.39299999999999996
195,7,1,47,1,61,14,22,45,1,1,5,"Bennett, A.",67,328,75,326,44,"Bennett, A.",T,64,3,45,71,12,1,37,PHI,8,0.607
196,7,15,70,15,71,14,53,50,1,1,5,"O'Connell, K.",74,328,39,326,5,"O'Connell, K.",RB,33,3,80,74,3,1,22,PHI,8,0.607
197,7,15,60,15,70,14,40,30,1,1,5,"Bessel, F.",45,328,20,326,5,"Bessel, F.",RB,25,3,30,70,0,1,20,PHI,8,0.607
198,7,1,75,1,71,14,80,65,1,1,5,"DiMirio, P.",87,328,39,326,25,"DiMirio, P.",TE,47,3,80,73,5,1,31,PHI,8,0.607
199,7,15,71,15,65,14,42,30,1,1,5,"Wright, O.",73,328,22,326,8,"Wright, O.",RB,22,3,92,68,7,1,22,PHI,8,0.607
200,7,1,63,1,72,14,30,65,1,1,5,"Hendrix, M.",83,328,80,326,60,"Hendrix, M.",T,73,3,63,92,0,1,45,PHI,8,0.607
201,7,1,56,1,62,14,24,68,1,1,5,"Kamaka, E.",72,328,70,326,20,"Kamaka, E.",G,67,3,49,84,7,1,39,PHI,8,0.607
202,7,1,45,1,60,14,20,60,1,1,5,"Boyd, M.",65,328,55,326,23,"Boyd, M.",G,70,3,40,75,4,1,35,PHI,8,0.607
203,7,1,50,1,60,14,20,55,1,1,5,"Walters, S.",71,328,70,326,46,"Walters, S.",G,73,3,45,80,16,1,35,PHI,8,0.607
204,7,1,50,1,60,14,24,55,1,1,5,"Milan, C.",64,328,62,326,54,"Milan, C.",C,57,3,54,85,11,1,35,PHI,8,0.607
205,8,1,46,1,65,14,60,57,1,1,12,"Larsendorf, R.",58,444,50,199,13,"Larsendorf, R.",TE,50,3,50,50,1,0,30,LV,2,0.14300000000000002
206,8,1,50,1,65,14,74,60,1,1,12,"Tenzini, G.",65,444,30,199,13,"Tenzini, G.",TE,30,3,65,43,2,0,25,LV,2,0.14300000000000002
207,8,1,45,1,60,14,20,60,1,1,12,"Stone, W.",70,444,70,199,49,"Stone, W.",G,70,3,35,84,5,0,35,LV,2,0.14300000000000002
208,8,1,50,1,60,14,20,55,1,1,12,"Bullard, T.",71,444,70,199,34,"Bullard, T.",T,70,3,45,83,20,0,35,LV,2,0.14300000000000002
209,8,1,50,1,60,14,50,60,1,1,12,"Tebow, T.",69,444,68,199,38,"Tebow, T.",C,70,3,50,70,13,0,35,LV,2,0.14300000000000002
210,8,1,46,1,65,10,68,50,1,1,12,"Tanner, C.",73,444,40,199,17,"Tanner, C.",TE,40,3,75,73,0,0,30,LV,2,0.14300000000000002
211,8,15,81,15,71,14,60,44,1,1,12,"Savea, A.",82,444,31,199,19,"Savea, A.",RB,31,3,89,74,6,0,26,LV,2,0.14300000000000002
212,8,1,40,1,60,14,22,60,1,1,12,"Coalrange, C.",68,444,71,199,44,"Coalrange, C.",T,66,3,40,77,9,0,37,LV,2,0.14300000000000002
213,8,15,70,15,70,14,66,40,1,1,12,"Cobb, K.",71,444,35,199,2,"Cobb, K.",RB,20,3,75,64,0,0,20,LV,2,0.14300000000000002
214,8,1,50,1,65,14,20,55,1,1,12,"Jefferspin, S.",66,444,66,199,48,"Jefferspin, S.",T,66,3,45,72,8,0,35,LV,2,0.14300000000000002
215,1,1,50,1,70,14,62,45,1,1,7,"Koch, D.",69,324,50,315,24,"Koch, D.",RB,50,4,77,75,3,0,20,BAL,7,0.5
216,1,1,60,1,60,14,20,60,1,1,7,"Star, L.",83,324,80,315,48,"Star, L.",C,80,4,65,92,2,0,35,BAL,7,0.5
217,1,1,60,1,60,14,20,60,1,1,7,"Jeremy, R.",83,324,80,315,71,"Jeremy, R.",T,80,4,65,92,3,0,35,BAL,7,0.5
218,1,1,60,1,60,14,20,60,1,1,7,"Diggler, D.",83,324,80,315,68,"Diggler, D.",G,80,4,65,92,8,0,35,BAL,7,0.5
219,1,1,60,1,60,14,20,60,1,1,7,"Steele, R.",83,324,80,315,64,"Steele, R.",G,80,4,65,92,5,0,35,BAL,7,0.5
220,1,1,60,1,60,14,20,60,1,1,7,"Grey, S.",83,324,80,315,37,"Grey, S.",T,80,4,65,92,10,0,35,BAL,7,0.5
221,1,1,80,1,80,14,61,52,1,1,7,"Taylor, O.",86,324,36,315,20,"Taylor, O.",RB,24,4,95,75,2,0,24,BAL,7,0.5
222,2,1,70,1,60,14,20,60,1,1,6,"Rchon, A.",79,279,75,361,50,"Rchon, A.",T,70,4,65,95,1,0,35,YKW,8,0.5710000000000001
223,2,1,70,1,60,14,20,60,1,1,6,"Ones, B.",78,279,75,361,42,"Ones, B.",G,70,4,65,95,1,0,35,YKW,8,0.5710000000000001
224,2,1,70,1,60,14,20,60,1,1,6,"Amper, T.",78,279,75,361,41,"Amper, T.",C,70,4,65,95,7,0,35,YKW,8,0.5710000000000001
225,2,1,72,1,71,14,71,59,1,1,6,"Askins, J.",82,279,53,361,31,"Askins, J.",TE,65,4,74,75,0,0,30,YKW,8,0.5710000000000001
226,2,15,80,15,78,14,80,60,1,1,6,"Kennedy, E.",87,279,38,361,25,"Kennedy, E.",RB,36,4,86,75,1,0,24,YKW,8,0.5710000000000001
227,2,17,78,17,77,14,66,71,3,3,6,"Nuck, B.",82,279,31,361,10,"Nuck, B.",RB,24,4,92,52,1,0,24,YKW,8,0.5710000000000001
228,2,1,50,1,65,14,70,55,1,1,6,"Piper, W.",64,279,35,361,3,"Piper, W.",TE,35,4,55,52,0,0,30,YKW,8,0.5710000000000001
229,2,1,70,1,60,14,20,60,1,1,6,"Mushing, M.",79,279,75,361,76,"Mushing, M.",T,70,4,65,95,0,0,35,YKW,8,0.5710000000000001
230,2,1,70,1,60,14,20,60,1,1,6,"Pooky, S.",78,279,75,361,46,"Pooky, S.",G,70,4,65,95,2,0,35,YKW,8,0.5710000000000001
231,3,15,70,15,70,13,50,32,1,1,13,"Newman, M.",65,482,20,175,7,"Newman, M.",RB,20,4,73,56,1,0,20,COL,1,0.071
232,3,1,45,1,60,14,20,60,1,1,13,"Four, B.",81,482,70,175,54,"Four, B.",G,90,4,40,93,5,0,35,COL,1,0.071
233,3,1,45,1,60,14,20,60,1,1,13,"Sphincter, A.",81,482,85,175,32,"Sphincter, A.",C,84,4,35,90,3,0,35,COL,1,0.071
234,3,1,45,1,60,14,20,60,1,1,13,"One, B.",82,482,85,175,63,"One, B.",T,85,4,35,90,2,0,35,COL,1,0.071
235,3,15,74,15,71,14,52,34,1,1,13,"Farlane, D.",72,482,24,175,2,"Farlane, D.",RB,24,4,88,52,0,0,24,COL,1,0.071
236,3,15,80,15,86,14,70,56,1,1,13,"Tweed, B.",90,482,34,175,13,"Tweed, B.",RB,34,4,100,73,1,0,34,COL,1,0.071
237,3,1,50,1,65,14,70,55,1,1,13,"Joyce, S.",68,482,35,175,12,"Joyce, S.",TE,35,4,71,55,0,0,30,COL,1,0.071
238,3,1,45,1,60,14,20,65,1,1,13,"Three, B.",82,482,76,175,45,"Three, B.",G,88,4,35,92,7,0,35,COL,1,0.071
239,3,1,45,1,60,14,20,60,1,1,13,"Two, B.",77,482,70,175,46,"Two, B.",T,90,4,40,93,4,0,35,COL,1,0.071
240,4,15,80,15,74,14,50,40,1,1,2,"Mackworthy, R.",82,203,22,435,15,"Mackworthy, R.",RB,22,4,97,75,3,0,20,ARI,12,0.857
241,4,3,63,3,70,14,32,67,1,1,2,"Pest, T.",90,203,85,435,92,"Pest, T.",T,84,4,70,100,1,0,43,ARI,12,0.857
242,4,1,53,1,64,14,32,64,1,1,2,"Pancake, P.",82,203,75,435,48,"Pancake, P.",G,80,4,52,98,2,0,43,ARI,12,0.857
243,4,1,60,1,60,14,20,60,1,1,2,"Bombadil, T.",83,203,80,435,66,"Bombadil, T.",C,80,4,65,92,5,0,35,ARI,12,0.857
244,4,1,60,1,60,14,20,60,1,1,2,"Treebeard, N.",83,203,80,435,52,"Treebeard, N.",G,80,4,65,92,5,0,35,ARI,12,0.857
245,4,1,60,1,60,14,20,60,1,1,2,"Took, B.",83,203,80,435,54,"Took, B.",T,80,4,65,92,4,0,35,ARI,12,0.857
246,4,1,45,1,70,13,32,65,1,1,2,"Thomas, A.",72,203,70,435,4,"Thomas, A.",C,70,4,50,76,1,0,35,ARI,12,0.857
247,4,1,65,1,65,14,83,50,1,1,2,"Law, C.",83,203,38,435,57,"Law, C.",TE,52,4,77,70,0,0,25,ARI,12,0.857
248,5,15,58,15,65,14,49,30,1,1,5,"Burnsman, E.",67,238,20,421,11,"Burnsman, E.",RB,20,4,93,50,4,0,20,OCO,9,0.643
249,5,1,50,1,70,14,20,60,1,1,5,"Farva, R.",80,238,80,421,76,"Farva, R.",T,75,4,45,96,0,0,35,OCO,9,0.643
250,5,1,50,1,70,14,20,60,1,1,5,"Ramathorn, A.",80,238,80,421,68,"Ramathorn, A.",T,75,4,45,96,3,0,35,OCO,9,0.643
251,5,15,80,15,73,14,60,30,1,1,5,"Durden, J.",73,238,20,421,3,"Durden, J.",RB,20,4,80,60,0,0,20,OCO,9,0.643
252,5,15,64,15,80,14,62,40,1,1,5,"Jenkins, L.",78,238,35,421,19,"Jenkins, L.",RB,35,4,85,83,1,0,30,OCO,9,0.643
253,5,1,56,1,65,14,80,50,1,1,5,"O'Sullivan, S.",77,238,52,421,30,"O'Sullivan, S.",TE,52,4,71,64,0,0,30,OCO,9,0.643
254,5,1,50,1,70,14,20,60,1,1,5,"Roto, R.",79,238,80,421,46,"Roto, R.",G,75,4,45,96,3,0,35,OCO,9,0.643
255,5,1,50,1,70,14,20,60,1,1,5,"Womack, C.",79,238,80,421,43,"Womack, C.",C,75,4,45,96,6,0,35,OCO,9,0.643
256,5,1,50,1,70,14,20,60,1,1,5,"Foster, J.",79,238,80,421,53,"Foster, J.",G,75,4,45,96,7,0,35,OCO,9,0.643
257,6,1,60,1,60,14,20,60,1,1,5,"Rucker, F.",83,264,80,373,46,"Rucker, F.",T,80,4,65,92,5,0,35,SJS,9,0.643
258,6,1,50,1,65,14,20,65,1,1,5,"Sharp, B.",70,264,63,373,12,"Sharp, B.",C,70,4,50,76,3,0,42,SJS,9,0.643
259,6,15,80,15,70,14,47,36,1,1,5,"Diaz, D.",75,264,25,373,8,"Diaz, D.",RB,25,4,80,77,0,0,20,SJS,9,0.643
260,6,1,60,1,60,14,20,60,1,1,5,"McKoutchie, M.",83,264,80,373,50,"McKoutchie, M.",T,80,4,65,92,4,0,35,SJS,9,0.643
261,6,15,70,15,79,14,72,30,1,1,5,"Yates, J.",84,264,20,373,19,"Yates, J.",RB,20,4,100,75,10,0,20,SJS,9,0.643
262,6,1,53,1,65,14,70,45,1,1,5,"Bottles, B.",64,264,42,373,18,"Bottles, B.",TE,42,4,66,45,3,0,25,SJS,9,0.643
263,6,1,60,1,60,14,20,60,1,1,5,"Probincrux III, D.",83,264,80,373,34,"Probincrux III, D.",G,80,4,65,92,5,0,35,SJS,9,0.643
264,6,1,50,1,60,14,24,70,1,1,5,"Tech, G.",75,264,74,373,30,"Tech, G.",C,72,4,46,84,4,0,35,SJS,9,0.643
265,6,1,60,1,60,14,20,60,1,1,5,"Tacktheritrix, J.",83,264,80,373,55,"Tacktheritrix, J.",G,80,4,65,92,2,0,35,SJS,9,0.643
266,7,1,50,1,60,14,20,60,1,1,7,"Filmore, M.",78,350,71,265,33,"Filmore, M.",C,75,4,50,100,6,0,35,PHI,7,0.5
267,7,1,70,1,70,14,20,70,1,1,7,"Hayes, R.",83,350,80,265,50,"Hayes, R.",G,80,4,50,90,3,0,35,PHI,7,0.5
268,7,1,74,1,70,14,20,70,1,1,7,"Arthur, C.",83,350,80,265,56,"Arthur, C.",T,70,4,65,90,8,0,35,PHI,7,0.5
269,7,15,70,15,71,14,53,50,1,1,7,"O'Connell, K.",74,350,39,265,5,"O'Connell, K.",RB,33,4,80,74,2,0,22,PHI,7,0.5
270,7,15,50,15,70,14,40,45,1,1,7,"Milan, C.",63,350,53,265,13,"Milan, C.",RB,50,4,70,80,1,0,20,PHI,7,0.5
271,7,1,61,15,65,14,40,30,1,1,7,"Kroetch, D.",71,350,20,265,12,"Kroetch, D.",RB,20,4,95,67,9,0,20,PHI,7,0.5
272,7,1,76,1,73,14,80,67,1,1,7,"DiMirio, P.",90,350,39,265,30,"DiMirio, P.",TE,47,4,89,76,2,0,31,PHI,7,0.5
273,7,1,74,1,70,14,20,70,1,1,7,"Tyler, J.",83,350,80,265,37,"Tyler, J.",T,70,4,65,90,10,0,35,PHI,7,0.5
274,7,1,70,1,70,14,20,70,1,1,7,"Van Buren, M.",83,350,80,265,54,"Van Buren, M.",G,80,4,50,90,3,0,35,PHI,7,0.5
275,8,1,60,1,60,14,20,60,1,1,11,"Heel, A.",83,439,80,234,39,"Heel, A.",T,80,4,65,92,7,0,35,LV,3,0.214
276,8,1,50,1,65,14,74,60,1,1,11,"Tenzini, G.",65,439,30,234,11,"Tenzini, G.",TE,30,4,65,43,3,0,25,LV,3,0.214
277,8,15,84,15,71,14,60,44,1,1,11,"Savea, A.",84,439,31,234,11,"Savea, A.",RB,31,4,90,80,4,0,26,LV,3,0.214
278,8,1,62,1,65,14,80,52,1,1,11,"Tanner, C.",83,439,44,234,17,"Tanner, C.",TE,46,4,77,75,1,0,30,LV,3,0.214
279,8,1,60,1,60,14,20,60,1,1,11,"Samurai, B.",83,439,80,234,47,"Samurai, B.",C,80,4,65,92,7,0,35,LV,3,0.214
280,8,1,60,1,60,14,20,60,1,1,11,"Khan, S.",83,439,80,234,61,"Khan, S.",G,80,4,65,92,4,0,35,LV,3,0.214
281,8,1,60,1,60,14,20,60,1,1,11,"Gomez, S.",83,439,80,234,61,"Gomez, S.",G,80,4,65,92,4,0,35,LV,3,0.214
282,8,1,60,1,60,14,20,60,1,1,11,"Bot, S.",83,439,80,234,63,"Bot, S.",T,80,4,65,92,1,0,35,LV,3,0.214
283,8,1,46,1,65,13,60,57,1,1,11,"Larsendorf, R.",58,439,50,234,11,"Larsendorf, R.",TE,50,4,50,50,1,0,30,LV,3,0.214
284,8,15,70,15,70,14,66,40,1,1,11,"Cobb, K.",71,439,35,234,1,"Cobb, K.",RB,20,4,75,64,2,0,20,LV,3,0.214
285,1,1,70,1,60,14,20,60,1,1,6,"Grey, S.",88,340,83,405,52,"Grey, S.",T,82,5,70,100,6,0,35,BAL,8,0.5710000000000001
286,1,1,50,1,70,14,66,45,1,1,6,"Koch, D.",71,340,50,405,6,"Koch, D.",RB,50,5,78,75,0,0,20,BAL,8,0.5710000000000001
287,1,1,70,1,60,14,20,60,1,1,6,"Jeremy, R.",88,340,83,405,71,"Jeremy, R.",T,82,5,70,100,3,0,35,BAL,8,0.5710000000000001
288,1,1,70,1,60,14,20,60,1,1,6,"Star, L.",88,340,83,405,49,"Star, L.",C,82,5,70,100,2,0,35,BAL,8,0.5710000000000001
289,1,1,70,1,60,14,20,60,1,1,6,"Steele, R.",88,340,83,405,65,"Steele, R.",G,82,5,70,100,4,0,35,BAL,8,0.5710000000000001
290,1,1,70,1,60,14,20,60,1,1,6,"Diggler, D.",88,340,83,405,56,"Diggler, D.",G,82,5,70,100,2,0,35,BAL,8,0.5710000000000001
291,1,15,84,15,81,14,75,71,1,1,6,"Taylor, O.",93,340,40,405,20,"Taylor, O.",RB,28,5,99,75,1,0,24,BAL,8,0.5710000000000001
292,2,1,70,1,60,14,20,60,1,1,4,"Rchon, A.",89,310,90,433,55,"Rchon, A.",T,82,5,65,96,3,0,35,YKW,10,0.7140000000000001
293,2,1,70,1,65,14,81,50,1,1,4,"Harris Jr., F.",87,310,56,433,35,"Harris Jr., F.",TE,56,5,85,75,1,0,30,YKW,10,0.7140000000000001
294,2,17,78,17,77,14,73,71,3,3,4,"Nuck, B.",84,310,31,433,23,"Nuck, B.",RB,24,5,92,54,1,0,24,YKW,10,0.7140000000000001
295,2,1,70,1,60,14,20,60,1,1,4,"Pooky, S.",88,310,86,433,47,"Pooky, S.",G,83,5,65,98,4,0,35,YKW,10,0.7140000000000001
296,2,15,88,15,80,14,84,71,1,1,4,"Kennedy, E.",93,310,42,433,16,"Kennedy, E.",RB,41,5,89,75,1,0,28,YKW,10,0.7140000000000001
297,2,1,70,1,60,14,20,60,1,1,4,"Ones, B.",88,310,86,433,50,"Ones, B.",G,83,5,65,98,1,0,35,YKW,10,0.7140000000000001
298,2,1,70,1,60,14,20,60,1,1,4,"Mushing, M.",89,310,90,433,66,"Mushing, M.",T,82,5,65,96,1,0,35,YKW,10,0.7140000000000001
299,2,1,70,1,60,14,20,60,1,1,4,"Amper, T.",88,310,86,433,41,"Amper, T.",C,83,5,65,98,3,0,35,YKW,10,0.7140000000000001
300,3,1,65,1,60,14,20,60,1,1,12,"Knuckler, B.",85,407,85,180,42,"Knuckler, B.",G,90,5,50,80,4,0,35,COL,2,0.14300000000000002
301,3,1,70,1,60,14,20,65,1,1,12,"Down, D.",91,407,90,180,55,"Down, D.",T,90,5,65,90,4,0,35,COL,2,0.14300000000000002
302,3,1,50,1,65,14,72,55,1,1,12,"Joyce, S.",72,407,35,180,1,"Joyce, S.",TE,52,5,73,60,0,0,30,COL,2,0.14300000000000002
303,3,1,65,1,60,14,20,60,1,1,12,"Bastard, F.",85,407,85,180,57,"Bastard, F.",G,90,5,50,80,1,0,35,COL,2,0.14300000000000002
304,3,1,71,1,72,14,81,57,1,1,12,"Crush, C.",87,407,61,180,19,"Crush, C.",TE,65,5,81,72,1,0,30,COL,2,0.14300000000000002
305,3,15,74,15,71,14,52,34,1,1,12,"Farlane, D.",72,407,24,180,7,"Farlane, D.",RB,24,5,88,52,1,0,24,COL,2,0.14300000000000002
306,3,15,88,15,95,14,71,58,1,1,12,"Tweed, B.",93,407,38,180,6,"Tweed, B.",RB,38,5,100,74,0,0,38,COL,2,0.14300000000000002
307,3,1,70,1,60,14,20,65,1,1,12,"Vibrations, F.",91,407,90,180,56,"Vibrations, F.",T,90,5,65,90,4,0,35,COL,2,0.14300000000000002
308,3,1,45,1,60,14,20,60,1,1,12,"Windchesthair, A.",87,407,80,180,27,"Windchesthair, A.",C,98,5,35,95,2,0,35,COL,2,0.14300000000000002
309,4,1,45,1,80,14,20,78,1,1,6,"Beard, T.",92,431,95,436,47,"Beard, T.",C,91,5,35,95,5,0,35,AZ,8,0.5710000000000001
310,4,1,70,1,75,14,84,62,1,1,6,"Law, C.",88,431,42,436,32,"Law, C.",TE,54,5,85,70,1,0,25,AZ,8,0.5710000000000001
311,4,15,84,15,74,14,50,40,1,1,6,"Mackworthy, R.",84,431,22,436,14,"Mackworthy, R.",RB,22,5,99,75,7,0,20,AZ,8,0.5710000000000001
312,4,15,71,15,65,14,42,30,1,1,6,"Wright, O.",73,431,22,436,8,"Wright, O.",RB,22,5,92,68,2,0,22,AZ,8,0.5710000000000001
313,4,1,45,1,80,14,20,74,1,1,6,"Took, B.",91,431,95,436,44,"Took, B.",G,92,5,35,95,7,0,35,AZ,8,0.5710000000000001
314,4,1,45,1,80,14,20,78,1,1,6,"Bombadil, T.",92,431,96,436,97,"Bombadil, T.",T,88,5,35,95,4,0,35,AZ,8,0.5710000000000001
315,4,1,45,1,78,14,20,76,1,1,6,"Halfelven, E.",92,431,97,436,60,"Halfelven, E.",T,89,5,35,95,6,0,35,AZ,8,0.5710000000000001
316,4,1,45,1,81,14,20,76,1,1,6,"Dunedain, H.",91,431,95,436,66,"Dunedain, H.",G,90,5,35,95,4,0,35,AZ,8,0.5710000000000001
317,5,1,55,1,65,14,20,60,1,1,3,"Beam, J.",80,265,80,421,55,"Beam, J.",C,75,5,55,95,7,0,35,OCO,11,0.7859999999999999
318,5,15,80,15,80,14,75,52,1,1,3,"Yates, J.",90,265,24,421,19,"Yates, J.",RB,24,5,100,75,3,0,20,OCO,11,0.7859999999999999
319,5,15,64,15,70,14,75,50,1,1,3,"Petrakis, A.",84,265,60,421,24,"Petrakis, A.",FB,60,5,75,75,1,0,20,OCO,11,0.7859999999999999
320,5,1,70,1,65,14,20,60,1,1,3,"Jamison, J.",89,265,87,421,73,"Jamison, J.",T,80,5,70,98,4,0,35,OCO,11,0.7859999999999999
321,5,1,70,1,65,14,20,60,1,1,3,"Kentucky, D.",87,265,87,421,59,"Kentucky, D.",G,80,5,70,98,6,0,35,OCO,11,0.7859999999999999
322,5,1,70,1,65,14,20,60,1,1,3,"Makers, M.",89,265,87,421,49,"Makers, M.",T,80,5,70,98,6,0,35,OCO,11,0.7859999999999999
323,5,15,58,15,65,13,49,30,1,1,3,"Burnsman, E.",67,265,20,421,5,"Burnsman, E.",RB,20,5,93,50,0,0,20,OCO,11,0.7859999999999999
324,5,15,80,15,73,13,60,30,1,1,3,"Durden, J.",73,265,20,421,4,"Durden, J.",RB,20,5,80,60,0,0,20,OCO,11,0.7859999999999999
325,5,1,70,1,65,14,20,60,1,1,3,"Johnny-Walker, J.",87,265,87,421,46,"Johnny-Walker, J.",G,80,5,70,98,6,0,35,OCO,11,0.7859999999999999
326,5,1,56,1,65,14,80,50,1,1,3,"O'Sullivan, S.",78,265,52,421,42,"O'Sullivan, S.",TE,52,5,73,68,1,0,30,OCO,11,0.7859999999999999
327,6,1,45,1,60,14,20,60,1,1,6,"Brownce, B.",66,374,69,343,5,"Brownce, B.",C,68,5,35,68,0,0,35,SJS,8,0.5710000000000001
328,6,15,80,15,70,14,47,36,1,1,6,"Diaz, D.",75,374,25,343,11,"Diaz, D.",RB,25,5,80,77,0,0,20,SJS,8,0.5710000000000001
329,6,1,53,1,65,14,70,45,1,1,6,"Bottles, B.",64,374,42,343,15,"Bottles, B.",TE,42,5,66,45,0,0,25,SJS,8,0.5710000000000001
330,6,1,65,1,60,14,20,60,1,1,6,"Probincrux III, D.",88,374,85,343,61,"Probincrux III, D.",G,85,5,65,98,3,0,35,SJS,8,0.5710000000000001
331,6,1,88,1,78,14,71,50,1,1,6,"Smallwood, D.",90,374,36,343,22,"Smallwood, D.",RB,36,5,95,75,2,0,36,SJS,8,0.5710000000000001
332,6,1,65,1,60,14,20,60,1,1,6,"McKoutchie, M.",88,374,85,343,69,"McKoutchie, M.",T,85,5,65,98,1,0,35,SJS,8,0.5710000000000001
333,6,1,65,1,60,14,20,60,1,1,6,"Tacktheritrix, J.",88,374,85,343,43,"Tacktheritrix, J.",G,85,5,65,98,4,0,35,SJS,8,0.5710000000000001
334,6,1,62,1,65,14,80,52,1,1,6,"Tanner, C.",83,374,44,343,29,"Tanner, C.",TE,46,5,77,75,0,0,30,SJS,8,0.5710000000000001
335,6,1,65,1,60,14,20,60,1,1,6,"Jahelpme, H.",88,374,85,343,48,"Jahelpme, H.",G,85,5,65,98,5,0,35,SJS,8,0.5710000000000001
336,6,1,65,1,60,14,20,60,1,1,6,"Rucker, F.",88,374,85,343,53,"Rucker, F.",T,85,5,65,98,3,0,35,SJS,8,0.5710000000000001
337,7,1,60,1,72,14,20,60,1,1,6,"Filmore, M.",87,339,83,405,47,"Filmore, M.",C,83,5,60,100,4,0,35,PHI,8,0.5710000000000001
